timestamp,Temperature,Sunshine_Duration,Shortwave_Radiation,Direct_Shortwave_Radiation,Diffuse_Shortwave_Radiation,Precipitation,Snowfall,Relative_Humidity,Cloud_Cover,Wind_Speed,Wind_Direction
2018-01-01 00:00:00,4.32137,0.0,0.0,0.0,0.0,0.0,0.0,73.0,26.0,6.87779,276.009
2018-01-01 01:00:00,4.2613697,0.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,13.441071,277.69604
2018-01-01 02:00:00,3.1013699,0.0,0.0,0.0,0.0,0.0,0.0,69.0,54.0,19.211996,282.99463
2018-01-01 03:00:00,3.80137,0.0,0.0,0.0,0.0,0.0,0.0,66.0,100.0,23.936617,282.15494
2018-01-01 04:00:00,4.31137,0.0,0.0,0.0,0.0,0.0,0.0,67.0,100.0,21.398056,282.63336
2018-01-01 05:00:00,4.7813697,0.0,0.0,0.0,0.0,0.0,0.0,68.0,100.0,18.448023,275.59933
2018-01-01 06:00:00,5.0113697,0.0,0.0,0.0,0.0,0.0,0.0,69.0,100.0,16.595179,266.26862
2018-01-01 07:00:00,4.79137,0.0,0.0,0.0,0.0,0.0,0.0,70.0,89.0,12.620554,266.7295
2018-01-01 08:00:00,4.14137,0.0,0.0,0.0,0.0,0.0,0.0,68.0,100.0,8.766573,289.17902
2018-01-01 09:00:00,3.04137,9.414893,0.89,0.17607743,0.71392256,0.0,0.0,70.0,44.0,9.021574,298.61047
2018-01-01 10:00:00,3.82137,0.0,84.549995,44.862194,39.6878,0.0,0.0,73.0,100.0,7.289445,302.90524
2018-01-01 11:00:00,5.4913697,0.0,155.75,85.93868,69.81132,0.0,0.0,72.0,100.0,8.78872,304.99203
2018-01-01 12:00:00,7.13137,0.0,187.79,120.5714,67.21859,0.0,0.0,71.0,100.0,9.339208,297.55283
2018-01-01 13:00:00,8.2113695,0.0,180.67,130.05739,50.61261,0.0,0.0,60.0,100.0,31.667723,319.61066
2018-01-01 14:00:00,9.031369,0.0,160.2,92.99812,67.20187,0.0,0.0,50.0,100.0,15.778518,297.1497
2018-01-01 15:00:00,8.84137,0.0,151.3,108.55156,42.748447,0.0,0.0,51.0,100.0,16.039202,315.9094
2018-01-01 16:00:00,8.60137,0.0,130.83,78.57489,52.255108,0.0,0.0,50.0,100.0,15.021105,315.971
2018-01-01 17:00:00,7.73137,0.0,41.829998,23.962587,17.86741,0.0,0.0,53.0,100.0,8.669949,318.36646
2018-01-01 18:00:00,7.15137,0.0,1.78,0.76281035,1.0171896,0.0,0.0,54.0,100.0,7.42159,320.90616
2018-01-01 19:00:00,6.66137,0.0,0.0,0.0,0.0,0.0,0.0,56.0,100.0,6.989936,304.50854
2018-01-01 20:00:00,6.35137,0.0,0.0,0.0,0.0,0.0,0.0,64.0,100.0,6.12,180.0
2018-01-01 21:00:00,5.48137,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,10.594036,170.21759
2018-01-01 22:00:00,4.44137,0.0,0.0,0.0,0.0,0.0,0.0,82.0,100.0,7.289444,200.22485
2018-01-01 23:00:00,3.67137,0.0,0.0,0.0,0.0,0.0,0.0,89.0,100.0,7.6367526,225.0
2018-01-02 00:00:00,3.25137,0.0,0.0,0.0,0.0,0.0,0.0,91.0,100.0,6.489992,213.69006
2018-01-02 01:00:00,3.04137,0.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,5.6002855,225.0
2018-01-02 02:00:00,3.03137,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,4.73506,261.25385
2018-01-02 03:00:00,2.77137,0.0,0.0,0.0,0.0,0.0,0.0,91.0,100.0,1.08,360.0
2018-01-02 04:00:00,2.4113698,0.0,0.0,0.0,0.0,0.0,0.0,92.0,14.0,2.8116899,50.194427
2018-01-02 05:00:00,2.55137,0.0,0.0,0.0,0.0,0.0,0.0,90.0,95.0,5.506941,348.69006
2018-01-02 06:00:00,2.0813699,0.0,0.0,0.0,0.0,0.0,0.0,88.0,84.0,5.495161,328.39252
2018-01-02 07:00:00,1.0413699,0.0,0.0,0.0,0.0,0.0,0.0,89.0,56.0,4.510787,331.38956
2018-01-02 08:00:00,0.27136987,0.0,0.0,0.0,0.0,0.0,0.0,86.0,38.0,8.699793,335.55603
2018-01-02 09:00:00,3.69137,1.1351063,0.89,0.16856843,0.72143155,0.0,0.0,59.0,88.0,32.647057,311.42368
2018-01-02 10:00:00,4.84137,23.617023,88.11,46.75819,41.35181,0.0,0.0,56.0,57.0,42.1323,319.5049
2018-01-02 11:00:00,5.7613697,45.95745,210.93,116.41432,94.51567,0.0,0.0,55.0,22.0,45.657597,324.30478
2018-01-02 12:00:00,6.5113697,36.38298,298.15,169.06047,129.08952,0.0,0.0,52.0,37.0,46.00822,322.9508
2018-01-02 13:00:00,6.89137,24.25532,343.54,197.54085,145.99916,0.0,0.0,49.0,56.0,47.247856,324.61456
2018-01-02 14:00:00,7.31137,0.0,232.29,149.8808,82.409195,0.0,0.0,51.0,100.0,38.16679,324.21103
2018-01-02 15:00:00,7.29137,0.0,226.06,129.50061,96.55939,0.0,0.0,51.0,100.0,34.921856,322.53946
2018-01-02 16:00:00,6.94137,0.0,171.77,95.04394,76.72607,0.0,0.0,52.0,100.0,31.602175,317.7702
2018-01-02 17:00:00,5.89137,56.170216,97.9,52.133713,45.76629,0.0,0.0,56.0,6.0,28.775238,316.52075
2018-01-02 18:00:00,5.10137,22.45,4.45,2.301617,2.148383,0.0,0.0,59.0,0.0,26.493652,317.2026
2018-01-02 19:00:00,4.81137,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,24.442913,316.19348
2018-01-02 20:00:00,4.50137,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,21.915691,317.66302
2018-01-02 21:00:00,4.29137,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,20.240198,321.49936
2018-01-02 22:00:00,4.19137,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,20.746122,321.3402
2018-01-02 23:00:00,4.00137,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,20.12461,317.17474
2018-01-03 00:00:00,3.74137,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,17.10284,310.73212
2018-01-03 01:00:00,3.07137,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,14.336861,298.49567
2018-01-03 02:00:00,2.6613698,0.0,0.0,0.0,0.0,0.0,0.0,57.0,39.0,10.948973,260.5377
2018-01-03 03:00:00,1.26137,0.0,0.0,0.0,0.0,0.0,0.0,64.0,100.0,7.2,216.8699
2018-01-03 04:00:00,0.00136986,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,5.3517847,199.65382
2018-01-03 05:00:00,0.22136986,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,6.12,208.0725
2018-01-03 06:00:00,0.35136986,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,3.0547013,225.0
2018-01-03 07:00:00,0.53136986,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,4.1046314,322.12503
2018-01-03 08:00:00,1.1513699,0.0,0.0,0.0,0.0,0.0,0.0,71.0,100.0,5.904439,322.43143
2018-01-03 09:00:00,1.9013699,0.0,0.89,0.16135484,0.72864515,0.0,0.0,64.0,100.0,5.0142193,291.0375
2018-01-03 10:00:00,2.30137,0.0,70.31,37.317684,32.992313,0.0,0.0,64.0,100.0,9.028754,246.50143
2018-01-03 11:00:00,3.28137,14.042552,184.23,101.70338,82.52662,0.0,0.0,63.0,72.0,9.531505,259.11447
2018-01-03 12:00:00,5.10137,56.170216,292.81,166.0903,126.71969,0.0,0.0,56.0,6.0,12.758432,253.61046
2018-01-03 13:00:00,6.29137,38.297874,342.65,197.11801,145.53198,0.0,0.0,50.0,34.0,16.766108,255.06857
2018-01-03 14:00:00,6.32137,25.531916,303.49,174.69987,128.79012,0.0,0.0,49.0,54.0,15.042659,248.9625
2018-01-03 15:00:00,7.23137,54.255318,296.37,168.4236,127.946396,0.0,0.0,48.0,9.0,18.388212,246.9487
2018-01-03 16:00:00,6.18137,0.0,178.0,98.56419,79.43581,0.0,0.0,52.0,100.0,27.475807,275.2624
2018-01-03 17:00:00,5.27137,0.0,20.47,6.342042,14.127957,0.7,0.0,60.0,100.0,26.111792,254.81418
2018-01-03 18:00:00,4.55137,2.2452126,1.78,0.538041,1.241959,0.0,0.0,67.0,85.0,17.193533,250.42688
2018-01-03 19:00:00,3.24137,0.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,10.233123,219.28941
2018-01-03 20:00:00,4.75137,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.32,270.0
2018-01-03 21:00:00,5.55137,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,22.38378,297.80145
2018-01-03 22:00:00,5.5113697,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,26.795223,300.6997
2018-01-03 23:00:00,5.34137,0.0,0.0,0.0,0.0,0.0,0.0,55.0,98.0,30.652895,303.50345
2018-01-04 00:00:00,5.2613697,0.0,0.0,0.0,0.0,0.0,0.0,55.0,67.0,32.151043,304.04593
2018-01-04 01:00:00,5.2813697,0.0,0.0,0.0,0.0,0.0,0.0,56.0,100.0,32.058197,304.93933
2018-01-04 02:00:00,5.04137,0.0,0.0,0.0,0.0,0.0,0.0,57.0,34.0,28.056913,303.48618
2018-01-04 03:00:00,4.9713697,0.0,0.0,0.0,0.0,0.0,0.0,56.0,24.0,21.603,293.5747
2018-01-04 04:00:00,5.66137,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.324863,268.45184
2018-01-04 05:00:00,0.54136986,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,8.707237,240.25513
2018-01-04 06:00:00,-0.9986301,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,9.3876505,265.6013
2018-01-04 07:00:00,4.4913697,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,22.406927,293.68207
2018-01-04 08:00:00,4.84137,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,27.459293,304.3151
2018-01-04 09:00:00,4.50137,17.966667,0.89,0.15436691,0.7356331,0.0,0.0,59.0,0.0,23.979893,305.83765
2018-01-04 10:00:00,5.29137,0.0,87.22,46.299725,40.920277,0.0,0.0,59.0,100.0,19.161337,295.60217
2018-01-04 11:00:00,6.63137,0.0,197.58,109.0999,88.4801,0.0,0.0,59.0,100.0,15.273505,278.1301
2018-01-04 12:00:00,7.0113697,0.0,253.65,143.92749,109.72251,0.0,0.0,62.0,100.0,9.19939,239.42078
2018-01-04 13:00:00,6.89137,0.0,269.66998,156.59885,113.07114,0.0,0.0,64.0,100.0,8.647496,182.38594
2018-01-04 14:00:00,6.9713697,0.0,293.69998,169.15773,124.54225,0.0,0.0,55.0,100.0,5.0142193,158.9625
2018-01-04 15:00:00,7.15137,0.0,168.20999,136.52109,31.688902,0.0,0.0,55.0,100.0,2.968636,165.96376
2018-01-04 16:00:00,7.0313697,0.0,97.01,65.955635,31.054365,0.0,0.0,59.0,100.0,2.52,180.0
2018-01-04 17:00:00,6.50137,0.0,58.739998,31.331617,27.40838,0.0,0.0,62.0,100.0,3.6179552,275.7106
2018-01-04 18:00:00,6.0313697,0.0,1.78,0.44648635,1.3335136,0.0,0.0,65.0,100.0,8.311245,287.65012
2018-01-04 19:00:00,5.11137,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,13.202726,281.00354
2018-01-04 20:00:00,5.14137,0.0,0.0,0.0,0.0,0.0,0.0,73.0,100.0,11.720751,280.61966
2018-01-04 21:00:00,5.0113697,0.0,0.0,0.0,0.0,0.0,0.0,71.0,96.0,11.525623,271.78992
2018-01-04 22:00:00,4.48137,0.0,0.0,0.0,0.0,0.0,0.0,70.0,17.0,12.324414,263.29016
2018-01-04 23:00:00,4.46137,0.0,0.0,0.0,0.0,0.0,0.0,72.0,9.0,12.57426,256.7595
2018-01-05 00:00:00,5.20137,0.0,0.0,0.0,0.0,0.0,0.0,73.0,68.0,11.090103,256.86597
2018-01-05 01:00:00,5.19137,0.0,0.0,0.0,0.0,0.0,0.0,75.0,42.0,8.049845,259.69516
2018-01-05 02:00:00,4.42137,0.0,0.0,0.0,0.0,0.0,0.0,81.0,13.0,7.2805495,261.46924
2018-01-05 03:00:00,4.45137,0.0,0.0,0.0,0.0,0.0,0.0,84.0,32.0,6.0347,252.64598
2018-01-05 04:00:00,4.63137,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,3.9763298,275.19443
2018-01-05 05:00:00,4.65137,0.0,0.0,0.0,0.0,0.0,0.0,85.0,12.3,3.6,233.1301
2018-01-05 06:00:00,3.6013699,0.0,0.0,0.0,0.0,0.0,0.0,87.0,11.1,5.771239,183.57634
2018-01-05 07:00:00,2.8813698,0.0,0.0,0.0,0.0,0.0,0.0,87.0,26.7,3.96,180.0
2018-01-05 08:00:00,2.81137,0.0,0.0,0.0,0.0,0.0,0.0,83.0,23.7,4.3498964,155.55605
2018-01-05 09:00:00,3.01137,17.185904,0.89,0.14763802,0.74236196,0.0,0.0,80.0,4.5,4.3498964,155.55605
2018-01-05 10:00:00,3.52137,54.44681,89.89,47.72411,42.16589,0.0,0.0,78.0,8.700001,1.8,180.0
2018-01-05 11:00:00,4.73137,42.127663,210.93,116.49991,94.430084,0.0,0.0,80.0,28.0,5.00128,300.25644
2018-01-05 12:00:00,6.41137,0.0,231.4,131.3476,100.05241,0.0,0.0,80.0,100.0,5.00128,300.25644
2018-01-05 13:00:00,7.60137,0.0,173.55,112.35879,61.191216,0.0,0.0,77.0,100.0,1.484318,284.03625
2018-01-05 14:00:00,7.87137,0.0,193.12999,146.65642,46.47357,0.0,0.0,68.0,100.0,1.1384199,341.56506
2018-01-05 15:00:00,8.781369,0.0,194.91,126.98439,67.92561,0.0,0.0,67.0,100.0,0.71999997,360.0
2018-01-05 16:00:00,9.411369,0.0,169.09999,93.775894,75.3241,0.0,0.0,67.0,100.0,1.9386592,111.80141
2018-01-05 17:00:00,9.31137,10.212765,84.549995,45.136345,39.41365,0.0,0.0,68.0,78.0,4.0249224,153.43495
2018-01-05 18:00:00,8.951369,0.0,5.34,2.7655911,2.574409,0.0,0.0,72.0,100.0,3.8939953,123.69006
2018-01-05 19:00:00,8.231369,0.0,0.0,0.0,0.0,0.0,0.0,77.0,69.0,0.0,180.0
2018-01-05 20:00:00,7.73137,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,8.311245,274.96973
2018-01-05 21:00:00,6.89137,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,7.5599995,270.0
2018-01-05 22:00:00,6.64137,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,7.5942073,275.44034
2018-01-05 23:00:00,6.82137,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,12.144331,281.97614
2018-01-06 00:00:00,6.87137,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,11.726277,287.8787
2018-01-06 01:00:00,6.96137,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,11.090103,283.13403
2018-01-06 02:00:00,6.46137,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,9.0,286.2602
2018-01-06 03:00:00,6.21137,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,7.69592,280.7843
2018-01-06 04:00:00,5.79137,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,7.2805495,278.53076
2018-01-06 05:00:00,5.43137,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,6.0347,287.35403
2018-01-06 06:00:00,5.29137,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,5.2416787,285.9454
2018-01-06 07:00:00,4.84137,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.2,4.452954,284.03625
2018-01-06 08:00:00,4.2813697,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,2.8799999,270.0
2018-01-06 09:00:00,3.48137,17.849007,1.78,1.2420517,0.53794825,0.0,0.0,94.0,2.4,2.7416782,246.8014
2018-01-06 10:00:00,3.0913699,59.361702,88.11,46.79341,41.31659,0.0,0.0,96.0,1.0,2.5959969,236.30994
2018-01-06 11:00:00,3.67137,59.234043,200.25,110.646286,89.603714,0.0,0.0,94.0,1.2,3.5455887,246.0375
2018-01-06 12:00:00,5.79137,60.0,292.81,166.2905,126.5195,0.0,0.0,82.0,0.0,5.0911684,225.0
2018-01-06 13:00:00,7.32137,60.0,336.41998,193.8278,142.59218,0.0,0.0,79.0,0.0,5.1165614,219.28941
2018-01-06 14:00:00,9.05137,60.0,339.09,195.54886,143.54114,0.0,0.0,70.0,0.0,3.2399998,180.0
2018-01-06 15:00:00,9.751369,59.04255,307.05,174.86276,132.18723,0.0,0.0,70.0,1.5,2.2768397,198.43495
2018-01-06 16:00:00,9.701369,58.085106,226.06,125.47578,100.58422,0.0,0.0,71.0,3.0,2.9024127,262.875
2018-01-06 17:00:00,8.991369,57.12766,109.47,58.49618,50.97382,0.0,0.0,74.0,4.5,3.096837,305.5377
2018-01-06 18:00:00,8.64137,24.307873,7.12,3.6893346,3.4306653,0.0,0.0,74.0,8.1,3.6,323.13013
2018-01-06 19:00:00,8.501369,0.0,0.0,0.0,0.0,0.0,0.0,75.0,13.200001,3.6,323.13013
2018-01-06 20:00:00,8.121369,0.0,0.0,0.0,0.0,0.0,0.0,78.0,7.5000005,3.319036,310.60132
2018-01-06 21:00:00,7.57137,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8.700001,3.319036,319.3987
2018-01-06 22:00:00,7.16137,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,3.8268526,318.8141
2018-01-06 23:00:00,6.70137,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,4.3349743,318.36646
2018-01-07 00:00:00,6.40137,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4.6102495,321.3402
2018-01-07 01:00:00,6.32137,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4.6102495,321.3402
2018-01-07 02:00:00,6.27137,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.4,4.5820518,315.0
2018-01-07 03:00:00,6.08137,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,5.00128,300.25644
2018-01-07 04:00:00,5.42137,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6.6000004,5.495161,301.6075
2018-01-07 05:00:00,5.18137,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.2000003,5.692099,304.69516
2018-01-07 06:00:00,4.92137,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.2000003,5.6920996,288.43497
2018-01-07 07:00:00,4.45137,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.8,6.28713,283.2405
2018-01-07 08:00:00,3.80137,0.0,0.0,0.0,0.0,0.0,0.0,85.0,3.3000002,7.342588,281.30994
2018-01-07 09:00:00,2.26137,17.828299,1.78,1.1725056,0.6074944,0.0,0.0,94.0,3.9,7.42159,284.03625
2018-01-07 10:00:00,2.27137,56.55319,90.78,48.22764,42.55236,0.0,0.0,94.0,5.4,7.8625183,285.9454
2018-01-07 11:00:00,4.15137,56.744682,212.70999,117.58146,95.12853,0.0,0.0,86.0,5.1000004,7.342588,281.30994
2018-01-07 12:00:00,6.35137,56.55319,299.04,169.91805,129.12196,0.0,0.0,81.0,5.4,5.154415,245.22485
2018-01-07 13:00:00,7.50137,56.808514,347.1,200.10597,146.99403,0.0,0.0,77.0,5.0,5.495161,211.6075
2018-01-07 14:00:00,9.411369,0.0,335.53,193.63518,141.89482,0.0,0.0,66.0,100.0,3.219938,153.43495
2018-01-07 15:00:00,9.93137,0.0,271.44998,154.71414,116.73585,0.0,0.0,66.0,100.0,3.396233,147.99461
2018-01-07 16:00:00,10.06137,0.0,196.69,109.27139,87.41861,0.0,0.0,67.0,100.0,3.8939953,123.69006
2018-01-07 17:00:00,9.76137,0.0,97.9,52.364185,45.535816,0.0,0.0,70.0,100.0,5.04,89.99999
2018-01-07 18:00:00,8.67137,0.0,7.12,3.6912172,3.4287827,0.0,0.0,77.0,100.0,7.8954163,65.772255
2018-01-07 19:00:00,6.75137,0.0,0.0,0.0,0.0,0.0,0.0,87.0,100.0,9.885262,56.88865
2018-01-07 20:00:00,5.94137,0.0,0.0,0.0,0.0,0.0,0.0,91.0,94.0,9.339208,62.447174
2018-01-07 21:00:00,5.41137,0.0,0.0,0.0,0.0,0.0,0.0,94.0,78.0,9.021574,61.38954
2018-01-07 22:00:00,5.25137,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,7.4128532,60.945396
2018-01-07 23:00:00,5.42137,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,5.8048253,60.25511
2018-01-08 00:00:00,5.36137,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,4.510787,61.38954
2018-01-08 01:00:00,5.27137,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,3.5455887,66.037506
2018-01-08 02:00:00,5.2813697,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,1.835647,78.69006
2018-01-08 03:00:00,5.2613697,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,0.71999997,360.0
2018-01-08 04:00:00,5.2213697,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,2.0364676,315.0
2018-01-08 05:00:00,5.21137,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,2.0991426,300.96378
2018-01-08 06:00:00,5.21137,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,2.16,270.0
2018-01-08 07:00:00,5.12137,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,1.4399999,270.0
2018-01-08 08:00:00,5.0113697,0.0,0.0,0.0,0.0,0.0,0.0,96.0,100.0,2.968636,255.96376
2018-01-08 09:00:00,5.04137,0.0,0.89,0.048258305,0.8417417,0.0,0.0,96.0,100.0,1.9386592,248.1986
2018-01-08 10:00:00,5.71137,0.0,64.08,34.054474,30.02553,0.0,0.0,91.0,100.0,1.1384199,18.434952
2018-01-08 11:00:00,6.73137,0.0,186.9,103.3585,83.5415,0.0,0.0,86.0,100.0,0.71999997,180.0
2018-01-08 12:00:00,7.91137,0.0,282.13,160.39377,121.736244,0.0,0.0,82.0,100.0,1.2979984,146.30994
2018-01-08 13:00:00,9.271369,0.0,280.35,161.72467,118.62533,0.0,0.0,76.0,100.0,3.563818,135.0
2018-01-08 14:00:00,8.771369,0.0,299.93,173.21466,126.71534,0.0,0.0,83.0,100.0,4.379589,189.46233
2018-01-08 15:00:00,9.361369,0.0,283.02,161.43903,121.580956,0.0,0.0,80.0,100.0,3.6,180.0
2018-01-08 16:00:00,9.701369,0.0,217.16,120.75118,96.40882,0.0,0.0,79.0,100.0,4.896529,162.89728
2018-01-08 17:00:00,9.451369,0.0,108.58,58.132668,50.447334,0.0,0.0,81.0,100.0,3.8773184,158.1986
2018-01-08 18:00:00,9.291369,0.0,8.01,4.154739,3.8552613,0.0,0.0,82.0,100.0,3.7064266,150.94539
2018-01-08 19:00:00,9.291369,0.0,0.0,0.0,0.0,0.0,0.0,83.0,100.0,4.0249224,116.56505
2018-01-08 20:00:00,9.281369,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,4.73506,98.74616
2018-01-08 21:00:00,9.111369,0.0,0.0,0.0,0.0,0.0,0.0,87.0,100.0,4.379589,80.537674
2018-01-08 22:00:00,8.691369,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,4.6938257,57.5288
2018-01-08 23:00:00,7.92137,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,5.8603754,42.510437
2018-01-09 00:00:00,7.55137,0.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,7.653705,41.18593
2018-01-09 01:00:00,7.4913697,0.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,7.8954163,46.847595
2018-01-09 02:00:00,7.45137,0.0,0.0,0.0,0.0,0.2,0.0,94.0,100.0,8.217153,61.18921
2018-01-09 03:00:00,7.59137,0.0,0.0,0.0,0.0,0.1,0.0,94.0,100.0,9.531505,79.11447
2018-01-09 04:00:00,7.61137,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,11.966953,83.08877
2018-01-09 05:00:00,6.98137,0.0,0.0,0.0,0.0,0.0,0.0,96.0,100.0,14.154915,82.694244
2018-01-09 06:00:00,6.18137,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,14.494192,75.61861
2018-01-09 07:00:00,5.83137,0.0,0.0,0.0,0.0,0.1,0.0,94.0,100.0,13.779114,70.14478
2018-01-09 08:00:00,5.62137,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,11.726277,72.1213
2018-01-09 09:00:00,5.44137,0.0,0.89,0.046049178,0.8439508,0.0,0.0,94.0,100.0,11.090103,76.86598
2018-01-09 10:00:00,5.17137,0.0,39.16,22.836617,16.323383,0.0,0.0,93.0,100.0,11.609651,82.874985
2018-01-09 11:00:00,5.20137,0.0,75.65,35.026913,40.62309,0.0,0.0,92.0,100.0,10.086427,87.95459
2018-01-09 12:00:00,5.64137,0.0,113.92,45.61029,68.30971,0.0,0.0,89.0,100.0,9.114471,80.90972
2018-01-09 13:00:00,6.15137,0.0,155.75,78.348015,77.401985,0.0,0.0,86.0,100.0,9.605998,77.00538
2018-01-09 14:00:00,6.42137,0.0,115.7,28.222694,87.4773,0.0,0.0,89.0,100.0,7.5685663,92.72631
2018-01-09 15:00:00,7.02137,0.0,111.25,37.580658,73.66934,0.0,0.0,87.0,100.0,8.64,89.99999
2018-01-09 16:00:00,7.60137,0.0,109.47,79.037125,30.432873,0.0,0.0,86.0,100.0,8.28,89.99999
2018-01-09 17:00:00,7.75137,0.0,61.41,32.967953,28.442047,0.0,0.0,86.0,100.0,7.2805495,98.53076
2018-01-09 18:00:00,7.55137,0.0,5.34,5.080208,0.25979215,0.0,0.0,87.0,100.0,7.5170207,106.69924
2018-01-09 19:00:00,7.2213697,0.0,0.0,0.0,0.0,0.0,0.0,88.0,100.0,7.24486,116.56505
2018-01-09 20:00:00,6.96137,0.0,0.0,0.0,0.0,0.0,0.0,91.0,100.0,6.12,89.99999
2018-01-09 21:00:00,6.81137,0.0,0.0,0.0,0.0,0.3,0.0,93.0,100.0,5.0911684,98.1301
2018-01-09 22:00:00,6.79137,0.0,0.0,0.0,0.0,0.1,0.0,94.0,100.0,5.634891,63.43495
2018-01-09 23:00:00,6.69137,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,6.1094027,44.999985
2018-01-10 00:00:00,6.4913697,0.0,0.0,0.0,0.0,0.5,0.0,96.0,100.0,2.1897945,80.537674
2018-01-10 01:00:00,6.33137,0.0,0.0,0.0,0.0,3.1,0.0,97.0,100.0,4.5536795,341.56506
2018-01-10 02:00:00,6.27137,0.0,0.0,0.0,0.0,0.8,0.0,97.0,100.0,1.9386592,291.8014
2018-01-10 03:00:00,6.16137,0.0,0.0,0.0,0.0,0.6,0.0,97.0,100.0,6.849467,86.98721
2018-01-10 04:00:00,6.02137,0.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,2.7416782,113.19859
2018-01-10 05:00:00,6.00137,0.0,0.0,0.0,0.0,0.0,0.0,96.0,100.0,7.386582,46.97493
2018-01-10 06:00:00,6.14137,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,6.28713,76.75948
2018-01-10 07:00:00,6.16137,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,4.3349743,94.76365
2018-01-10 08:00:00,6.19137,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,1.4399999,89.99999
